Participant_ID,SEX,Participant_Age,Participant_Ethnicity_1,Participant_Ethnicity_2,Participant_Ethnicity_3,Education_Level,Family_Income,Participant_LTR,Dating_Length,Relationship_Satisfaction,Probability_Leave_Current_Partner,Partner_Number,Had_Sex,Age_Sex,Participant_Primarily_Attracted,Participant_Lifetime_Sex_Partners,Past_Year_Sex_Partners,Past_Month_Sex,SEXUALACTIVE,SEXPARTYEAR,Orientation,GenHealth1,MMS1,MMS2,MMS3,MMS4,MMS5,MMS6,MMS7,MMS8,MMS9,MMS10,MMS11,MMS12,MMS13,MMS14,ICS1,ICS2,ICS3,ICS4,ICS5,ICS6,ICS7,ICS8,ICS9,ICS10,ICS11,ICS12,CMVS1,CMVS2,CMVS3,CMVS4,CMVS5,CMVS6,CMVS7,CMVS8,CMVS9,CMVS10,CMVS11_rc,CMVS12,CMVS13,CMVS14,CMVS15,CMVS16,CMVS17,CMVS18,CMVS19,CMVS20,CMVS21,CMVS22,CMVS23,CMVS25,CMVS24_rc,CMVS25_rc,CMVS26_rc,VIEWS_OPPOSITE,SOCIALITY,PARENTING,WEALTH_OLD,WEALTH_NEW,LOOKS_OLD,LOOKS_NEW,RELATIONSHIP_HISTORY_OLD,RELATIONSHIP_HISTORY_NEW,FEAR_FAILURE_OLD,FEAR_FAILURE_NEW,SOIR1,SOIR2,SOIR3,SOIR4,SOIR5,SOIR6_rc,SOIR7,SOIR8,SOIR9,SOIBEHAVIOR,SOIATTITUDE,SOIDESIRE,SOITOTAL,SDQ1,SDQ2,SDQ3,SDQ4,ZSDQ1,ZSDQ2,ZSDQ3,ZSDQ4,BFFB1,BFFB2_rc,BFFB3,BFFB4,BFFB5,BFFB6_rc,BFFB7,BFFB8_rc,BFFB9_rc,BFFB10,BFFB11,BFFB12_rc,BFFB13,BFFB14,BFFB15,BFFB16,BFFB17,BFFB18_rc,BFFB19,BFFB20,BFFB21_rc,BFFB22,BFFB23_rc,BFFB24_rc,BFFB25,BFFB26,BFFB27_rc,BFFB28,BFFB29,BFFB30,BFFB31_rc,BFFB32,BFFB33,BFFB34_rc,BFFB35_rc,BFFB36,BFFB37_rc,BFFB38,BFFB39,BFFB40,BFFB41_rc,BFFB42,BFFB43_rc,BFFB44,EXTRAVERSION,AGREEABLENESS,CONSCIENTIOUSNESS,NEUROTICISM,OPENNESS,IPC1,IPC2,IPC3,IPC4,IPC5,IPC6,IPC7,IPC8,IPC9,IPC10,IPC11,IPC12,IPC13,IPC14,IPC15,IPC16,IPC17,IPC18,IPC19,IPC20,MEANIPC
94,0,32,2, , ,3,2,1,4,6,5,3,1,18,2,3,1,5,14,.214285714285714,1,3,2,1,2,2,1,3,2,2,1,2,2,1,1,3,5,5,7,4,6,5,6,4,5,7,5,3,4,2,4,3,5,2,6,4,3,3,3,4,6,3,5,3,7,6,4,2,3,6,3,4,4,4,2,3.33333333333333,3.8,4.33333333333333,4,5,5,4,4.5,4,4,3.33333333333333,2,4,3,5,7,5,3,2,2, , , , ,4,5,5,4,-.44201679969636,1.42590561171141,1.74956561300156,-.254288858046192,3,2,3,3,5,2,4,1,2,3,4,5,1,3,3,1,3,5,1,2,3,3,4,4,1,4,3,2,3,4,4,3,2,4,2,3,5,2,4,2,3,2,3,5,3,3.33333333333333,2.55555555555556,2.125,3,5,4,5,3,3,6,4,6,7,4,3,6,5,7,3,4,6,5,7,7,5
96,0,76,1, , ,4,2,2, , , ,4,1,14,2,20,0,0,62,.32258064516129,1,4,2,5,5,2,2,6,2,3,3,2,4,2,4,1,1,1,1,4,1,1,1,1,1,1,1,1,3,3,5,5,3,5,5,5,5,5,3,1,1,1,7,7,7,1,1,1,1,1,1,5,1,3,1,4,4.6,1,7,7,1,1,1,1,2,1.66666666666667,1,6,6,9,1,1,1,1,1, , , , ,1,1,1,1,-2.9505760598288,-2.12430836030475,-1.38936092797183,-2.53048424592309,4,4,4,2,2,4,4,2,2,4,4,5,5,2,2,2,4,4,2,4,4,4,5,2,1,2,4,4,2,4,4,4,4,4,2,3,5,4,1,1,2,5,4,1,3.375,4.33333333333333,4,1.625,2.3,3,3,3,3,5,4,5,5,5,5,5,5,5,5,5,4,4,5,6,6,4.55
97,0,67,1, , ,2,3,1,5,10,1,20,1,17,2,12,1,2,50,.24,1,5,1,1,6,6,1,6,1,1,1,6,6,1,6,6,2,2,2,6,2,5,5,3,5,6,5,4,2,2,3,3,3,7,7,7,7,7,6,6,2,3,6,7,7,1,1,3,2,3,3,7,1,1,1,3.33333333333333,6.8,3.66666666666667,6.5,6.66666666666667,1,1.66666666666667,2.5,2.66666666666667,1,1,2,6,7,9,8,9,4,4,4, , , , ,4,2,2,4,-.44201679969636,-1.23675486730071,-.604629292728481,-.254288858046192,2,2,5,1,4,1,2,5,2,4,4,4,5,4,4,2,2,4,1,4,2,2,5,1,5,4,2,5,1,4,2,3,5,1,4,2,2,4,1,4,5,4,4,1,2.375,2.55555555555556,4.66666666666667,1.25,3.9,5,5,5,6,5,5,5,6,6,7,6,6,6,6,6,7,7,5,3,5,5.6
98,0,25,5, , ,5,4,1,4,11,1,3,2, ,2,0,0,0, ,0,1,3,1,1,7,5,1,4,1,1,1,2,5,1,6,5,2,1,4,1,5,3,1,1,4,6,5,4,4,6,3,7,6,4,7,3,4,6,6,3,4,3,7,7,4,2,2,7,4,7,6,7,1,1,5,5,5.2,3.33333333333333,7,6,2,3.66666666666667,5.5,5.66666666666667,1,2.33333333333333,1,1,1,2,6,1,5,6,4, , , , ,5,3,3,4,.394169620347785,-.349201374296671,.180102342514866,-.254288858046192,4,4,4,4,5,2,4,2,4,5,3,5,4,4,3,4,4,1,5,5,3,1,4,5,4,2,4,4,5,5,2,5,4,2,2,3,5,4,4,5,4,4,1,3,2.875,4,3.11111111111111,2.875,4.1,5,5,3,5,6,7,7,5,6,6,6,6,6,7,5,2,2,6,2,7,5.2
99,0,32,1, , ,2,4,2, , , ,5,1,15,2,4,1,0,17,.235294117647059,1,4,2,7,7,6,4,6,4,2,2,6,6,6,7,6,1,3,1,3,4,1,1,1,7,7,7,1,3,3,6,4,3,4,3,3,6,4,6,2,1,4,6,6,6,4,4,4,4,6,6,4,2,4,2,3.83333333333333,4.4,2.33333333333333,6,6,4,4,5,5.33333333333333,3,2.66666666666667,2,2,2,3,4,5,4,4,3, , , , ,4,2,2,4,-.44201679969636,-1.23675486730071,-.604629292728481,-.254288858046192,1,5,5,1,5,1,5,5,1,5,5,5,5,1,5,5,4,5,1,5,1,4,5,1,5,4,5,5,1,5,1,5,5,1,1,1,5,5,1,5,5,3,5,3,2.375,4.55555555555556,5,.75,4.4,7,7,7,7,6,6,7,6,7,7,7,7,7,6,6,6,7,6,6,7,6.6
100,0,48,1, , ,4,7,1,5,10,1,11,1,15,2, ,1,12,33, ,1,5,1,1,4,7,1,7,1,7,4,7,6,1,7,4,1,1,1,7,1,1,1,1,4,2,1,1,1,1,1,4,1,4,5,1,1,2,4,1,1,3,4,2,4,1,1,2,1,4,1,4, ,4,1,2,2.6,1.66666666666667,3,3.33333333333333,1,1.33333333333333,2.5,2, , ,2,9,9,5,9,9,7,2,7, , , , ,6,6,6,7,1.23035604039193,2.31345910471545,2.53429724824491,2.0219065298307,5,4,4,4,5,3,4,1,1,5,3,5,4,2,5,5,4,3,3,5,3,5,2,3,5,4,5,4,5,5,3,5,4,1,4,4,5,3,3,5,5,5,4,5,3.75,4.66666666666667,3.22222222222222,1.75,4.9,7,6,5,5,5,7,7,7,5,6,7,6,6,7,6,6,6,5,7,6,6.1
101,0,33,6, , ,4,6,1,5,11,1,8,1,14,2,26,1,20,19,1.36842105263158,1,5,1,1,7,1,1,7,1,1,3,1,5,3,6,3,1,1,1,7,1,1,1,1,7,7,4,1,1,1,1,1,1,1,1,1,1,4,5,3,4,3,2, ,2,1,1,4,2,3,2,3,4,5,4,1,2.4,3.33333333333333, , ,1,2,2.5,2.33333333333333,4.5,4.33333333333333,2,9,8,4,1,2,1,1,1, , , , ,6,5,4,5,1.23035604039193,1.42590561171141,.964833977758214,.504442937912773,4,5,5,1,5,3,2,5,1,5,5,5,5,2,5,3,1,5,1,5,3,1,5,1,5,5,4,5,2,5,5,5,5,1,5,4,3,5,1,5,5,4,5,5,4,3.33333333333333,5,.875,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
103,0,33,1, , ,3,2,1,5,11,1,15,1,15,2,9,1,25,18,.5,1,2,1,1,6,2,1,5,1,2,1,4,6,1,5,5,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,5,2,6,4,5,5,3,5,3,3,2,6,6,6,2,2,3,3,3,2,3,2,5,3,3.16666666666667,4.4,2.66666666666667,6,6,2,2.33333333333333,3,2.66666666666667,3.5,3.33333333333333,2,2,4,8,8,6,7,6,3, , , , ,6,4,2,6,1.23035604039193,.538352118707369,-.604629292728481,1.26317473387174,2,3,5,3,4,1,3,5,2,4,3,5,5,4,4,2,2,5,4,4,2,3,4,2,4,2,2,4,3,4,1,4,4,2,1,2,3,3,4,4,4,3,4,5,1.875,3.11111111111111,4.33333333333333,2.375,3.8,5,5,5,6,6,6,6,5,3,5,6,5,5,6,6,5,5,6,5,5,5.3
104,0,27,1, , ,4,6,1,5,9,1,3,1,19,2,2,1,3,8,.25,1,4,1,5,6,4,5,6,1,2,4,4,6,1,6,2,1,1,1,1,1,1,1,1,4,5,2,4,5,5,5,6,4,6,5,6,6,5,5,3,3,4,7,7,7,5,5,6,4,6,4,7,2,1,1,5.16666666666667,5.4,3.33333333333333,7,7,5,5.33333333333333,5,4.66666666666667,1.5,1.33333333333333,2,2,1,3,1,2,2,2,1, , , , ,4,4,4,5,-.44201679969636,.538352118707369,.964833977758214,.504442937912773,1,2,5,4,5,1,4,5,2,5,2,4,5,4,5,2,3,5,5,5,1,2,4,2,5,2,3,4,4,5,1,4,4,2,1,1,4,4,4,5,5,4,5,5,1.375,3.33333333333333,4.55555555555556,2.625,4.6,6,6,7,7,7,7,7,7,6,6,6,6,6,7,7,5,5,7,7,7,6.45
107,0,36,1, , ,4,9,1,3,10,1,7,1,16,2,4,1,7,20,.2,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,4,5,4,5,6,7,5,3,6,6,4,4,7,7,7,2,2,4,6,5,4,3,3,5,4,4.5,5.4,4.66666666666667,7,7,2,2.66666666666667,5.5,5,4,4,2,1,2,7,2,3,2,3,2, , , , ,5,4,4,4,.394169620347785,.538352118707369,.964833977758214,-.254288858046192,1,4,5,1,4,1,2,2,2,4,2,4,5,2,4,2,4,2,2,5,1,4,4,2,4,1,4,5,2,4,1,4,5,2,3,1,4,4,2,4,4,1,4,4,1.25,3.44444444444444,4,1.375,4,5,6,5,4,5,3,4,4,4,4,4,4,4,6,4,3,4,3,5,3,4.2
108,0,28,3, , ,5,4,1,1,3,1,5,2, ,2,0,0,0, ,0,1,4,6,2,6,6,2,5,2,2,2,2,2,2,3,5,5,3,3,3,3,3,5,5,5,5,2,5,2,3,3,6,6,6,2,2,2,2,4,2,2,2,2,2,2,2,5,3,3,5,5,5,5,3,3,4.33333333333333,2.4,2,2,2,3.5,3.33333333333333,4,4.33333333333333,4,3.66666666666667,1,1,1,1,1,8,3,2,2, , , , ,2,1,1,2,-2.11438963978465,-2.12430836030475,-1.38936092797183,-1.77175244996412,5,4,4,2,4,2,4,4,2,4,4,4,4,4,4,4,4,4,3,4,2,4,4,2,4,4,2,4,4,4,4,4,4,2,2,4,4,4,2,4,2,4,2,4,3.625,3.77777777777778,3.77777777777778,1.875,3.6,5,6,6,5,5,3,5,5,7,6,6,7,6,6,6,6,6,6,6,7,5.75
109,0,25,1, , ,4,5,1,5,10,1,4,1,19,2,2,1,5,6,.333333333333333,1,4,1,1,7,2,1,5,1,1,1,2,7,1,7,3,1,1,3,1,1,1,3,1,5,1,1,1,3,3,4,7,3,7,7,7,4,7,5,3,1,7,7,7,7,3,3,4,3,7,2,6,1,2,1,4.5,6,3.66666666666667,7,7,3,3.33333333333333,5,4,1.5,1.33333333333333,2,1,1,3,1,1,1,1,1, , , , ,5,3,1,4,.394169620347785,-.349201374296671,-1.38936092797183,-.254288858046192,4,5,5,1,4,5,4,5,1,5,4,5,5,1,5,4,4,3,1,5,5,5,4,1,4,4,5,5,1,5,5,5,5,2,2,4,5,5,1,5,5,5,5,5,4.375,4.77777777777778,4.66666666666667,.875,4.5,5,6,6,6,6,5,5,7,3,6,7,7,7,6,7,6,6,6,6,6,5.95
111,0,25,3, , ,4,2,1,5,10,1,2,1,19,2,2,2,3,6,.333333333333333,1,4,6,4,4,5,4,5,5,6,4,5,5,5,6,5,4,4,5,6,5,5,5,4,5,6,3,4,2,2,3,3,2,4,3,3,3,3,5,1,1,2,2,2,3,3,2,2,2,4,4,3,5,5,4,2.66666666666667,3.4,1.33333333333333,2,2.33333333333333,2.5,2.33333333333333,3,3.33333333333333,5,4.66666666666667,3,2,2,5,8,7,6,6,6, , , , ,4,3,4,5,-.44201679969636,-.349201374296671,.964833977758214,.504442937912773,4,2,4,2,3,2,4,4,2,2,4,3,4,3,3,4,4,3,3,4,2,4,4,2,4,4,3,3,4,3,3,4,3,2,2,4,3,4,3,3,3,3,4,3,3.375,3.33333333333333,3.66666666666667,1.875,3,5,5,5,6,5,4,5,5,4,5,5,5,5,5,3,4,6,6,5,5,4.9
112,0,49,1, , ,2,3,2, , , ,6,1,21,2,6,1,0,28,.214285714285714,1,4,2,6,7,7,1,7,1,6,1,7,4,1,4,2,1,1,1,7,1,3,2,1,7,4,1,1,2,2,2,2,2,2,5,5,4,3,3,1,1,2,5,6,6,1,1,3,2,5,2,3,1,5,1,2,4,1.33333333333333,5.5,5.66666666666667,1,1.66666666666667,3.5,3,3,2.33333333333333,2,1,1,4,3,5,7,7,7, , , , ,6,4,4,4,1.23035604039193,.538352118707369,.964833977758214,-.254288858046192,4,5,5,2,4,4,3,5,1,5,4,5,5,4,5,3,5,5,1,5,5,4,4,1,3,4,4,5,4,5,5,5,4,1,4,4,5,5,1,5,5,5,5,4,4.125,4.55555555555556,4.77777777777778,1.25,4.5,7,7,7,7,7,5,7,7,7,7,6,7,7,6,7,6,6,5,6,6,6.5
113,0,28,3, , ,5,5,1,5,10,2,2,1,27,2,2,1,1,1,2,1,4,5,6,5,2,5,6,6,7,6,6,4,5,2,3,5,6,5,6,6,5,7,5,6,5,6,6,2,2,3,1,2,3,2,1,2,2,5,4,2,1,2,2,3,2,2,4,3,2,1,3,6,5,6,2.16666666666667,2.4,2.33333333333333,2,2.33333333333333,2,2.66666666666667,2.5,2,5.5,5.66666666666667,2,2,3,3,5,1,2,3,2, , , , ,5,4,3,6,.394169620347785,.538352118707369,.180102342514866,1.26317473387174,4,3,4,3,5,4,4,4,1,4,5,2,5,3,4,4,5,4,2,4,1,4,4,2,3,5,2,4,3,4,4,4,4,2,3,5,2,4,3,4,1,4,4,4,4,3.33333333333333,4.11111111111111,1.75,3.6,5,7,6,6,7,5,6,6,7,5,5,7,6,6,5,7,6,6,5,7,6
114,0,36,8, , ,4,4,1,5,9,1,8,1,12,2,6,1,6,24,.25,1,2,5,5,5,3,3,6,6,6,5,5,5,5,5,6,3,5,5,6,2,3,5,3,5,5,3,5,3,2,3,4,3,3,5,6,6,5,5,3,2,3,2,2,3,1,3,3,3,2,5,1,2,7,5,3,5.4,2.66666666666667,2,2.33333333333333,2,2.33333333333333,2.5,3.33333333333333,4.5,4.66666666666667,2,6,6,9,9,9,8,7,7, , , , ,5,4,4,4,.394169620347785,.538352118707369,.964833977758214,-.254288858046192,2,2,4,3,4,1,5,2,2,5,2,3,4,4,4,2,4,2,4,4,1,4,2,2,4,4,2,4,4,5,1,5,4,2,3,4,4,4,5,4,2,4,2,5,2.125,3.66666666666667,3.11111111111111,2.5,4,6,5,6,6,6,7,6,5,6,6,5,6,6,7,5,6,7,5,5,5,5.8
116,0,30,3, , ,5,7,1,4,10,2,2,1,20,2,2,2,5,10,.2,1,5,6,7,5,4,6,7,6,5,6,5,5,3,4,6,5,6,3,5,6,4,4,5,6,5,4,5,4,1,5,6,4,3,3,1,2,2,4,1,1,1,2,3,3,2,2,1,2,3,1,2,5,6,5,3.83333333333333,2.4,1,2.5,2.66666666666667,2,1.66666666666667,2.5,2,5.5,5.33333333333333,3,3,3,8,8,1,6,5,6, , , , ,4,3,3,7,-.44201679969636,-.349201374296671,.180102342514866,2.0219065298307,3,3,2,2,5,4,5,5,1,4,5,2,5,4,3,5,5,4,1,5,4,5,5,1,3,4,2,5,3,4,5,5,5,2,1,5,5,5,1,5,2,5,5,4,4.375,4.11111111111111,4.55555555555556,1.375,3.6,5,6,7,6,7,6,7,6,7,6,6,7,6,6,7,6,7,7,6,7,6.4
117,0,28,6, , ,4,5,1,4,7,6, ,1,13,2,4,1,4,15,.266666666666667,1,3,5,4,7,6,5,6,7,7,7,5,7,6,6,4,5,7,6,1,3,5,6,5,5,7,3,4,2,1,5,1,1,6,3,3,2,4,4,2,3,3,4,1,4,3,2,7,2,3,2,4,2,4,5,2.66666666666667,3.2,2.66666666666667,2.5,3,2.5,4,2.5,2.33333333333333,3,3.66666666666667,2,3,3,2,4,8,7,5,7, , , , ,5,6,4,5,.394169620347785,2.31345910471545,.964833977758214,.504442937912773,4,1,5,1,4,3,3,1,2,3,5,4,5,5,4,5,5,2,5,5,3,4,1,3,4,5,2,4,5,3,2,4,5,1,1,3,4,5,1,4,3,5,5,4,3.75,3.55555555555556,3.66666666666667,1.875,3.5,6,7,4,6,5,6,2,6,5,5,7,7,4,4,3,6,5,7,7,6,5.4
118,0,30,3, , ,4,2,1,3,9,9,2,2, ,2,2,1,5, , ,1,4,5,6,5,6,5,6,5,5,6,5,6,5,6,5,5,6,5,6,5,6,5,6,5,6,5,6,2,3,2,3,2,2,3,2,3,2,5,2,3,2,3,2,3,2,2,3,2,3,2,2,5,6,5,2.33333333333333,3,2.33333333333333,2.5,2.66666666666667,2,2.33333333333333,2.5,2.33333333333333,5.5,5.33333333333333,2,3,2,7,6,3,6,7,7, , , , ,5,4,2,5,.394169620347785,.538352118707369,-.604629292728481,.504442937912773,3,2,5,4,3,2,5,2,3,4,5,3,4,5,4,3,4,1,4,3,2,5,3,2,5,4,3,4,5,4,3,4,5,3,2,5,2,3,4,5,2,3,2,5,3.375,3.44444444444444,3.22222222222222,2.875,3.7,5,6,6,6,4,5,6,6,5,6,5,6,5,6,5,6,5,6,5,6,5.5
119,0,38,1, , ,4,7,2, , , ,10,1,15,2,15,2,6,23,.652173913043478,1,4,4,5,4,2,4,6,3,4,2,2,4,2,5,3,1,1,1,1,1,1,1,1,3,2,1,1,3,3,3,4,2,6,4,5,4,3,2,6,4,6,6,6,7,4,3,4,4,3,2,4,1,4,1,3.5,3.6,5.33333333333333,6,6.33333333333333,3.5,3.66666666666667,3.5,3,2.5,2,3,5,6,9,5,8,4,4,4, , , , ,5,3,3,5,.394169620347785,-.349201374296671,.180102342514866,.504442937912773,3,5,5,1,5,3,4,5,1,5,4,5,5,2,4,4,3,5,1,3,3,4,5,1,5,3,5,5,2,4,5,4,5,1,5,3,5,5,1,4,3,4,5,3,3.5,4.33333333333333,5,.875,4.1,5,5,4,5,6,5,6,5,7,7,7,6,7,6,7,6,6,6,7,7,6
120,0,57,1, , ,4,6,1,5,7,1,6,1,18,2,10,0,0,39,.256410256410256,1,2,6,6,5,7,2,3,5,6,2,7,5,1,7,5,2,2,4,6,2,3,3,2,6,5,4,2,3,3,4,6,4,3,3,3,4,4,2,7,6,7,7,6,7,2,2,6,4,7,5,2,2,6,6,3.83333333333333,3.2,6.66666666666667,6.5,6.66666666666667,2,3.33333333333333,5.5,5.33333333333333,4,4.66666666666667,1,6,6,7,8,9,8,3,6, , , , ,5,3,3,5,.394169620347785,-.349201374296671,.180102342514866,.504442937912773,4,4,5,2,3,1,5,2,3,5,1,5,5,4,3,2,5,4,5,5,2,5,2,2,3,2,4,5,2,4,1,5,4,2,2,3,4,5,4,4,3,5,2,2,2,4.66666666666667,3.77777777777778,2.5,3.4,6,5,5,6,5,6,7,6,6,6,7,7,7,7,7,7,7,7,7,7,6.4
121,0,26,1, , ,4,5,2, , , ,12,1,15,2,13,1,0,11,1.18181818181818,1,4,6,6,7,7,7,7,4,7,6,7,7,5,7,6,3,4,1,7,6,1,1,1,2,7,6,1,2,2,6,3,2,3,6,5,6,6,5,2,3,3,3,1,3,1,1,1,1,3,4,1,1,7,5,3,5.6,2.66666666666667,2,2.33333333333333,1,1,2,2.66666666666667,4,4.33333333333333,2,6,6,9,9,9,9,9,9, , , , ,6,4,4,7,1.23035604039193,.538352118707369,.964833977758214,2.0219065298307,4,5,5,1,4,2,5,2,1,5,1,5,5,3,5,2,5,5,3,5,3,4,5,2,4,3,1,5,2,4,1,5,5,1,3,4,4,5,2,4,5,5,3,5,2.5,4.33333333333333,4.44444444444444,1.375,4.4,5,6,6,6,5,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,6.6
124,1,42,1, , ,5,7,1,5,8,1,5,1,17,1,8,1,1,25,.32,1,3,1,7,4,6,1,4,1,1,4,6,4,1,4,6,1,1,1,1,1,1,1,1,3,4,2,1,3,4,4,4,4,3,2,2,4,3,2,3,3,4,6,6,6,3,3,4,3,4,1,7,1,1,1,3.66666666666667,2.6,3.33333333333333,6,6,3,3.33333333333333,3.5,2.66666666666667,1,1,2,3,3,9,9,5,3,3,3, , , , ,4,4,4,4,-.44201679969636,.538352118707369,.964833977758214,-.254288858046192,2,4,4,2,3,2,4,4,2,4,2,4,4,3,3,3,4,4,2,3,2,4,4,2,3,4,4,4,2,4,2,4,4,2,3,3,4,4,2,3,4,4,4,4,2.5,4,4,1.625,3.4,5,5,5,5,4,4,4,4,4,4,4,5,5,6,6,5,6,4,4,4,4.65
125,1,40,1, , ,4,6,1,5,10,1,3,1,17,1,2,1,6,23,.0869565217391304,1,3,1,6,6,6,2,5,2,2,2,6,6,2,6,6,2,2,2,5,5,2,2,2,6,5,5,2,5,5,5,4,5,5,5,5,5,5,5,6,6,5,2,2,2,6,5,5,5,3,5,2,5,6,6,4.83333333333333,5,5.66666666666667,2,2,5.5,5.33333333333333,4,4.33333333333333,5.5,5.66666666666667,2,1,1,1,1,2,1,1,1, , , , ,4,3,2,4,-.44201679969636,-.349201374296671,-.604629292728481,-.254288858046192,3,4,4,2,4,3,4,2,2,4,3,4,4,2,4,3,5,1,3,5,3,4,3,2,5,2,4,4,2,5,4,5,5,2,2,3,4,2,2,2,2,2,4,4,3,4,3.22222222222222,1.625,3.7,6,6,6,7,7,6,6,2,6,6,6,7,7,6,6,6,6,6,6,6,6
126,1,44,2, , ,5,6,1,5,7,2,3,1,20,1,2,1,8,24,.0833333333333333,1,2,2,5,3,2,2,7,2,2,1,2,6,1,6,2,5,2,2,5,2,3,2,2,2,5,1,2,2,1,2,3,2,7,1,1,3,1,3,2,2,2,6,6,6,2,3,2,2,2,1,5,2,3,3,2.83333333333333,1.8,2,6,6,2.5,2.33333333333333,2,1.66666666666667,2.5,2.66666666666667,2,2,2,2,1,2,3,2,2, , , , ,5,4,1,5,.394169620347785,.538352118707369,-1.38936092797183,.504442937912773,4,4,5,1,4,4,4,3,2,4,4,5,5,2,3,4,5,4,1,4,2,5,5,2,4,4,5,5,1,5,4,5,5,2,4,5,4,4,1,4,5,5,5,5,3.875,4.66666666666667,4.55555555555556,1.125,4.2,6,6,6,6,6,7,6,7,7,7,7,6,6,7,7,7,7,6,7,6,6.5
127,1,25,2, , ,4,5,1,3,10,1,3,2, ,1,1,1,0, , ,1,4,5,3,2,2,5,6,4,6,5,5,4,6,4,5,3,2,3,4,2,2,5,3,6,5,4,2,1,3,2,3,3,2,2,3,2,2,4,3,2,3,1,2,4,3,4,3,3,4,2,3,6,5,5,2.33333333333333,2.6,2.66666666666667,1.5,2.33333333333333,3.5,3.33333333333333,3.5,3,5.5,5.33333333333333,2,2,2,1,1,5,5,3,3, , , , ,4,5,4,4,-.44201679969636,1.42590561171141,.964833977758214,-.254288858046192,4,4,3,2,4,3,4,2,3,5,4,2,3,4,4,3,2,4,4,5,2,4,4,2,3,2,2,3,4,4,3,4,4,2,3,5,2,4,3,3,1,4,5,3,3.25,3.11111111111111,3.55555555555556,2.25,3.5,5,6,4,5,4,4,3,5,2,5,6,5,6,3,3,4,6,5,5,6,4.6
128,1,25,1, , ,4,5,1,5,8,1,5,1,14,1,5,1,0,11,.454545454545455,1,2,4,5,6,6,5,5,4,6,3,5,7,1,7,7,3,4,2,3,3,2,3,3,2,3,2,5,6,6,6,5,5,5,6,5,6,6,6,7,4,5,2,1,1,4,5,5,4,3,6,2,6,6,6,5.5,5.8,5.33333333333333,1.5,1.33333333333333,4.5,4.66666666666667,3.5,4.33333333333333,6,6,2,4,4,9,9,9,3,3,1, , , , ,6,5,3,5,1.23035604039193,1.42590561171141,.180102342514866,.504442937912773,5,5,5,1,5,3,5,5,1,5,3,5,5,3,4,5,5,4,3,5,5,5,4,2,5,5,5,5,2,2,4,5,5,1,3,5,5,3,2,3,4,5,3,3,4.375,5,4.33333333333333,1.375,3.9,5,6,6,6,5,6,6,6,5,5,6,6,5,5,4,5,6,7,7,7,5.7
131,1,29,3,8, ,5,5,2, , , ,1,1,20,1,11,1,0,9,1.22222222222222,1,5,1,7,7,1,1,7,1,2,4,1,7,2,7,1,2,3,4,1,1,1,3,1,1,4,4,4,7,7,7,4,4,7,7,7,7,7,7,1,3,3,7,7,7,1,1,7,7,7,7,1,7,7,1,6,7,2.33333333333333,7,7,1,3,7,7,7,5,2,4,2,9,5,8,9,5,3, , , , ,6,2,4,5,1.23035604039193,-1.23675486730071,.964833977758214,.504442937912773,1,5,4,5,5,1,4,3,2,5,3,5,5,3,5,1,4,3,4,5,1,4,4,3,4,1,3,4,3,5,1,4,4,3,5,1,5,4,4,5,5,4,4,5,1.25,4.22222222222222,3.88888888888889,2.625,4.9,2,2,1,1,4,6,6,4,1,1,7,2,2,1,1,1,1,1,6,2,2.6
133,1,33,1, , ,3,4,1,5,10,1,8,1,16,1,7,1,3,17,.411764705882353,1,2,3,6,4,5,2,5,3,3,2,5,4,2,4,5,2,2,2,2,2,2,2,2,2,2,2,2,4,4,3,1,4,2,4,4,3,3,3,1,3,4,6,5,7,4,4,5,4,6,4,5,2,3,3,3,3.4,2.66666666666667,5.5,6,4,4.33333333333333,5,4.66666666666667,2.5,2.66666666666667,2,3,3,2,1,2,2,2,1, , , , ,5,2,1,4,.394169620347785,-1.23675486730071,-1.38936092797183,-.254288858046192,4,4,4,2,3,4,4,4,3,4,4,5,4,3,3,4,4,4,3,3,4,4,4,2,3,3,4,5,3,3,4,4,4,2,2,4,4,4,2,3,3,4,4,3,3.875,4.11111111111111,4.11111111111111,1.875,3,4,4,4,4,5,5,5,5,6,5,5,6,6,5,4,5,5,6,5,5,4.95
